GameId	Region	GameTitle	Link	zRIFId	ContentId	Firmware
PCSG00514	JP	OPERATION BABEL New Tokyo Legacy	http://zeus.dl.playstation.net/cdn/JP0745/PCSG00514_00/JP0745-PCSG00514_00-OPERATIONBABELCT_bg_1_b9a7d4eb53a6ac4f60a546c5adfafd89a29e055e.pkg	KO5ifR1dQ+d7BRiYm5hCbTE1NAHZ7x/gGuQY4unv5+To5OrjHILPf5yRu1nvarq8KZF/mqTnGH9mNMYHNwAA/D8T2gAA	JP0745-PCSG00514_00-OPERATIONBABELCT	0
PCSG00950	JP	『おそ松さん THE GAME』電撃オリジナルテーマ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00950_00/JP0031-PCSG00950_00-OSOMATSUSANDLC01_bg_1_dd45b2a08de66039535c83e2b238928a284900c2.pkg	KO5ifR1dQ+d7BQDtN4TaYgmx3z/Y39cxJDg02NHPxcfZwBCf/2zkIvTNeY7f2vbyXEicP0voaIwPbgAAbQ4ThQAA	JP0031-PCSG00950_00-OSOMATSUSANDLC01	3.5
PCSG01116	JP	Atelier Lydie＆Suelle DengekiPlayStation® special theme2	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01116_00/JP0106-PCSG01116_00-THEMEDENGEKI0001_bg_1_cfd5a561183b6e63ca011c43495fc94ac922b824.pkg	KO5ifR1dQ+d7BRgYGphBbDE0NDQD2R/i4err6uLq5+7q7QmyE5//Pui6XHo3WzMl2vTq5IpZy9JGY3xwAwC58hTw	JP0106-PCSG01116_00-THEMEDENGEKI0001	3.5
PCSG00678	JP	アイドルマスター マストソングス 青盤テーマ	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00678_00/JP0700-PCSG00678_00-MUSTSONGSTHEME0B_bg_1_c353dbfcbbdbfb64760f58e322383ed6d3b059d1.pkg	KO5ifR1dQ+d7BYBcArXFzNwCZL9vaHBIsL+fe3CIh6uvq4ETPv8JCc88e1DB94SS+htHDa+WnNEYH9wAAHUIE4MA	JP0700-PCSG00678_00-MUSTSONGSTHEME0B	3.5
PCSG01116	JP	Atelier Lydie＆Suelle WeeklyFamitsu special theme2	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01116_00/JP0106-PCSG01116_00-THEMEFAMITUU0001_bg_1_519083b6d53317524962501c2cf49c03d0c10fe1.pkg	KO5ifR1dQ+d7BRgYGphBbDE0NDQD2R/i4err6ubo6xkSGgqyE5//fnN8m6Ek4cSc+e3l+vA/m4xGY3xwAwDAyBTz	JP0106-PCSG01116_00-THEMEFAMITUU0001	3.5
PCSG01116	JP	Atelier Lydie＆Suelle DengekiPlayStation® special theme	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01116_00/JP0106-PCSG01116_00-THEMEDENGEKI0000_bg_1_af432073bf1470e7973f98dfd6e260515e87993b.pkg	KO5ifR1dQ+d7BRgYGphBbDE0NDQD2R/i4err6uLq5+7q7QmyFJ//Hhc3Z/hb2aunsE+2st216ftojA9uAAB68xOY	JP0106-PCSG01116_00-THEMEDENGEKI0000	3.5
PCSG00985	JP	Fushigi no Gensokyo TOD RELOADED ELEGANCE Special Theme	http://zeus.dl.playstation.net/cdn/JP0704/PCSG00985_00/JP0704-PCSG00985_00-THM0000000000002_bg_1_725824c4cb8f3b88ed64e4f8d0e3bc899044f4ff.pkg	KO5ifR1dQ+d7BQBdYgK1xdLCFGR/iIevARIwwue/DeynrBPNOlV+7xQ+3/C28MhojA9uAAAUFxQK	JP0704-PCSG00985_00-THM0000000000002	3.5
PCSG00987	JP	BLUE REFLECTION DengekiPlayStation® Privilege THEME	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00987_00/JP0106-PCSG00987_00-BRDENGEKITHEME01_bg_1_62b738f67dc90238e380997c54148dfa0dfe58be.pkg	KO5ifR1dQ+d7BRgYGphBbbG0MAfZ7xTk4urn7urtGeLh6utqYIjPfwmdPwseyB0sSbfTn/9oip3YaIwPbgAANDMUlgAA	JP0106-PCSG00987_00-BRDENGEKITHEME01	3.5
PCSG01018	JP	『無双☆スターズ』オリジナルテーマ	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01018_00/JP0106-PCSG01018_00-THEME17030800000_bg_1_d230d8486751a6aacea11153b8f31a81ecb486d2.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MLQA2R/i4erramgOdJcF2FJ8/rvb59PuuUkiWnG6q/F3s2kWozE+uAEAI+AS1AAA	JP0106-PCSG01018_00-THEME17030800000	3.5
PCSG00898	JP	神獄塔メアリスケルター・電撃オリジナルテーマ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00898_00/JP0031-PCSG00898_00-ADDCONTENTDLC006_bg_1_af43155d6842b11b2955a0154a6d06891791c070.pkg	KO5ifR1dQ+d7BQDtN4TaYmFpgWS/q1+Iiw/QbDN8/nsxrZrprPaSb/e6/MKWrso/MBrjgxsAAD8eFdcA	JP0031-PCSG00898_00-ADDCONTENTDLC006	3.5
PCSG00947	JP	マクロスΔスクランブル 特別テーマ	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00947_00/JP0700-PCSG00947_00-THEMEPACKAGE0001_bg_1_54474652ba1a988536054234205a5429a252b704.pkg	KO5ifR1dQ+d7BYBcArXF0sQcZH+Ih6uva4Cjs7ejO8gqQ3z+s+xR2SQovXBG5YMMDp487bmjMT64AQDc2BKc	JP0700-PCSG00947_00-THEMEPACKAGE0001	3.5
PCSG00795	JP	Coven and Labyrinth of Refrain Theme	http://zeus.dl.playstation.net/cdn/JP0404/PCSG00795_00/JP0404-PCSG00795_00-THEME00000000004_bg_1_37979a65eab8bef24310b8a63d2c92d4257365c2.pkg	KO5ifR1dQ+d7BQBtNoHaYm5pCrI/xMPV1xVhpwk+/22Yx2+vWLQ1baLy9MqVnkm+ozE+uAEA2UoSqQAA	JP0404-PCSG00795_00-THEME00000000004	3.5
PCSB00977	EU	NEPTUNE VS SEGA HARD GIRLS THEME	http://zeus.dl.playstation.net/cdn/EP0031/PCSB00977_00/EP0031-PCSB00977_00-ETH0000000000580_bg_1_beae811d3aa292ba1de0f1e652b40e24a525215c.pkg	KO5ifR1dQ+e7BgDtN4SqtjQ3B9nvGuKBsNHUwgCf/zSiuSaqBy9RPHXTZvICtqMVozE+uAEAc3ASdwAA	EP0031-PCSB00977_00-ETH0000000000580	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Keisuke Sanan	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000007_bg_1_c246bcbc168dce77310bac00a69c83080060d6e3.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHTHJ//CrqKc92upEbz9hzy3vCUs3s0xgc3AADJ3BPO	EP0031-PCSB01032_00-KAZETHEME0000007	3.5
PCSG01142	JP	バレットガールズ ファンタジア PS Vita用スペシャルテーマ	http://zeus.dl.playstation.net/cdn/JP0367/PCSG01142_00/JP0367-PCSG01142_00-BGPTHEME00VITASP_bg_1_d7629c702f3b731d943ace7abbc6d40df92b2235.pkg	KO5ifR1dQ+d7BRgYm5lDbDE0NDEC2e/kHhDi4eoLtCbMM8QxOACf/6ZnT/hjz1TWdlAh5o/F5FcpozE+uAEA92IVDgAA	JP0367-PCSG01142_00-BGPTHEME00VITASP	3.5
PCSB01011	EU	VALKYRIE DRIVE -BHIKKHUNI- Theme	http://zeus.dl.playstation.net/cdn/EP4293/PCSB01011_00/EP4293-PCSB01011_00-ETH0000000000593_bg_1_38b4cc6037035fb21de8b19eec97b7bc7142de8a.pkg	KO5ifR1dQ+e7BpgYWRpDVBsaGBqC7HcN8UDYaGppjM9/QV7ms+5bn5pu/ipnuVpW9cXRGB/cAACP/BO7	EP4293-PCSB01011_00-ETH0000000000593	3.5
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Homura's Crimson Squad Theme	http://zeus.dl.playstation.net/cdn/EP4492/PCSB00882_00/EP4492-PCSB00882_00-PSVTHEME00000004_bg_1_c9f4ebeeb2b903001e7de1e52f01ba1542d211d0.pkg	KO5ifR1dQ+e7BpiYWBpBVVtYGIHsDwgOC/Fw9XWF2mmCz3+rBROkfqbVHXwb87Z709T6DaMxPrgBAHnMFWwA	EP4492-PCSB00882_00-PSVTHEME00000004	3.5
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Hanzo National Academy Theme	http://zeus.dl.playstation.net/cdn/EP4492/PCSB00882_00/EP4492-PCSB00882_00-PSVTHEME00000002_bg_1_e3a46bf402699bb96e40bd933c80fc1779299451.pkg	KO5ifR1dQ+e7BpiYWBpBVVtYGIHsDwgOC/Fw9XWF2mmEz38ffr1flZ3EruR+RS4khHE2/2iMD24AADDbE2QA	EP4492-PCSB00882_00-PSVTHEME00000002	3.5
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Gessen Girls' Academy Theme	http://zeus.dl.playstation.net/cdn/EP4492/PCSB00882_00/EP4492-PCSB00882_00-00000000THEME001_bg_1_de428c026821289cc76387c773ea9ac74c0e40ab.pkg	KO5ifR1dQ+e7BpiYWBpBVVtYGIHsh1kW4uHqC7TLEJ//lBUnZM2s2SdQLhGqGZQhLTYa44MbAAAuyhEO	EP4492-PCSB00882_00-00000000THEME001	3.5
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Hebijo Clandestine Girls' Academy	http://zeus.dl.playstation.net/cdn/EP4492/PCSB00882_00/EP4492-PCSB00882_00-00000000THEME003_bg_1_6e2510a3ca62e69333780ad83d810e53b14d9d91.pkg	KO5ifR1dQ+e7BpiYWBpBVVtYGIHsh1kW4uHqC7TLGJ//BDb17fl84PkrduE3qsf13KaPxvjgBgDsxBSE	EP4492-PCSB00882_00-00000000THEME003	3.5
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Overseers of the Festival Theme	http://zeus.dl.playstation.net/cdn/EP4492/PCSB00882_00/EP4492-PCSB00882_00-PSVTHEME00000005_bg_1_26b413a3ac1e5b25771d5bd735bd76716286aeb3.pkg	KO5ifR1dQ+e7BpiYWBpBVVtYGIHsDwgOC/Fw9XWF2mmKz3+lbz0vb604+NMlkOW91qPV20ZjfHADAAXpFbwA	EP4492-PCSB00882_00-PSVTHEME00000005	3.5
PCSB01129	EU	Touhou Kobuto V: Burst Battle Theme 1	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01129_00/EP1063-PCSB01129_00-KBTVTHEME0000001_bg_1_f20aa2a826dcee7f08d49f61c62491849de1b639.pkg	KO5ifR1dQ+e7BhgamBlDVBsaGlmC7Pd2CgkL8XD1dYXaic9//W+T3mS+ua9y8cuH2DuPvL1GY3xwAwDyxBbl	EP1063-PCSB01129_00-KBTVTHEME0000001	3.5
PCSB01011	EU	VALKYRIE DRIVE -BHIKKHUNI- Theme (Bikini Party Edition)	http://zeus.dl.playstation.net/cdn/EP4293/PCSB01011_00/EP4293-PCSB01011_00-ETH0000000000841_bg_1_50c934189a0a1f9180ff96786e9b8dedb18f5982.pkg	KO5ifR1dQ+e7BpgYWRpDVBsaGBqC7HcN8UDYaGFiiM9/sx8c3urm+qRAxqx5zlvX/RNHY3xwAwDixBSE	EP4293-PCSB01011_00-ETH0000000000841	3.5
PCSB01129	EU	Touhou Kobuto V: Burst Battle Theme 2	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01129_00/EP1063-PCSB01129_00-KBTVTHEME0000002_bg_1_02515bab54d63a0860cf5835ef85a87fe0812dbc.pkg	KO5ifR1dQ+e7BhgamBlDVBsaGlmC7Pd2CgkL8XD1dYXYaYTPf63nddaHzb19wmbKhS57/abM0Rgf3AAAO8EUpwAA	EP1063-PCSB01129_00-KBTVTHEME0000002	3.5
PCSB01129	EU	Touhou Kobuto V: Burst Battle Theme 3	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01129_00/EP1063-PCSB01129_00-KBTVTHEME0000003_bg_1_ff6be31cfa84eb58b30df5c893f358e2ffe19f0b.pkg	KO5ifR1dQ+e7BhgamBlDVBsaGlmC7Pd2CgkL8XD1dYXYaYzPf2fszc8Hr8uesG3DrosbnMP8R2N8cAMAu8gU9gAA	EP1063-PCSB01129_00-KBTVTHEME0000003	3.5
PCSG00882	JP	「限界凸旗 セブンパイレーツ」テーマ	MISSING	KO5ifR1dQ+d7BQDtN4TaYmFhBLLfPMAzyDHENTjEw9UXaJcRPv/N+nzpnlvTkjkJz6Krvtwpjx+N8cENAM9aFsYA	JP0031-PCSG00882_00-7PIRATESTHEME002	
PCSE00235	US	DOA Hot Summer Ayane Theme	http://zeus.dl.playstation.net/cdn/UP4108/PCSE00235_00/UP4108-PCSE00235_00-AYANETHEME000000_bg_1_df548c0daf676b827b6075d3cfccd02111808bac.pkg	MISSING	UP4108-PCSE00235_00-AYANETHEME000000	3.5
PCSE00235	US	DOA Hot Summer Hitomi Theme	http://zeus.dl.playstation.net/cdn/UP4108/PCSE00235_00/UP4108-PCSE00235_00-HITOMITHEME00000_bg_1_811c1ede680fae74ce57e7cdd283edcf62741074.pkg	MISSING	UP4108-PCSE00235_00-HITOMITHEME00000	3.5
PCSE00235	US	DOA Hot Summer Kasumi Theme	http://zeus.dl.playstation.net/cdn/UP4108/PCSE00235_00/UP4108-PCSE00235_00-KASUMITHEME00000_bg_1_4626d0a2ea7f7fe7f282afdd229a4757bdea909f.pkg	MISSING	UP4108-PCSE00235_00-KASUMITHEME00000	3.5
PCSG00351	JP	ファンタシースター ノヴァ テーマ	MISSING	KO5ifR1dQ+d7BRgYmptDbTE2NQTZ7+cf5hji4errCrUUn//4Ba5Wl0y35+hYVF21dqmN72iMD24AAK32EyAA	JP0177-PCSG00351_00-NOVATHEME0000000	
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Sanosuke Harada	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000005_bg_1_d0c8e4b63b676a1241ab5513066e5cb4d8d8483e.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHTFJ//krpfGn2sMrHdIrU/OGfyacXRGB/cAAAS5xP4	EP0031-PCSB01032_00-KAZETHEME0000005	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Heisuke Toudou	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000004_bg_1_d0a53e4598bda7e120acd393ffa1da261f8c10a8.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHTBJ//rHbsYDD0ONtrfufYt1TO1HejMT64AQClbxRV	EP0031-PCSB01032_00-KAZETHEME0000004	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Hachiro Iba	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000009_bg_1_ff56c694fdcaadb49e65cc41680a6067ce002171.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHTEp//uBWrVdVsG/alFbb8Ovyk//9ojA9uAAB8rRRE	EP0031-PCSB01032_00-KAZETHEME0000009	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Toshizo Hijikata	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000001_bg_1_510b68e105372a251841cddd84daa3b99233b62d.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrUTn/984s+/O6Nyd6t/7tbXX+KYRUdjfHADALiwFPUA	EP0031-PCSB01032_00-KAZETHEME0000001	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Souji Okita	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000002_bg_1_280dca877aa3a524647ab06687c23721c006f213.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHTCJ//vu5W7ihQiFZvvJb7riiQPWg0xgc3AABP8xOB	EP0031-PCSB01032_00-KAZETHEME0000002	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Shinpachi Nagakura	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000006_bg_1_2ca73467be644aa076acc6d17b0aa2f26d3488cf.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHTDJ//grcseR/IpbLYXO5LpuwWxQWjMT64AQDyWBNK	EP0031-PCSB01032_00-KAZETHEME0000006	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Susumu Yamazaki	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000008_bg_1_b081f4990dace1520afd547a68ef20aca11f9377.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHTAq//+NyYl/5c0KjUu7TmceG7RaMxPrgBAIXyFEYA	EP0031-PCSB01032_00-KAZETHEME0000008	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Kazue Souma	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000010_bg_1_1d96b6b6f2e38aefbcb768a72ef7e8268ee516da.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHSAJ//Nqm/SZ+XUt30+Ylh8y1OEeHRGB/cAAAtaBQF	EP0031-PCSB01032_00-KAZETHEME0000010	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Ryouma Sakamoto	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000011_bg_1_041b55939cc8d39848bb4d47e47474a156c6ec03.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHSEJ//jn6wXrGmZ9Gh6TIbV7fEzds2GuODGwAABYwVvwAA	EP0031-PCSB01032_00-KAZETHEME0000011	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds Theme: Chikage Kazama	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000012_bg_1_8b5f929838fc166e438b3ec919601bbc83b7d75c.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrHSCJ//6juONLGuk/lm82iTaXKq+rTRGB/cAADwHBPj	EP0031-PCSB01032_00-KAZETHEME0000012	3.5
PCSG00225	JP	MAKAISENKI DISGAEA4Return theme	http://zeus.dl.playstation.net/cdn/JP0404/PCSG00225_00/JP0404-PCSG00225_00-CUSTOM000PSV0001_bg_1_c62ee151d924cb04b9f9997f443748699a24b861.pkg	KO5ifR1dQ+d7BQBtNoHaYmRkCrLfOTQ4xN8XqDkgOAxkJz7/ed3YoJKXfeV/V4bhfEGzxdWjMT64AQC6bxRV	JP0404-PCSG00225_00-CUSTOM000PSV0001	0
PCSG00838	JP	UTAWARERUMONO FUTARI NO HAKUORO THEME	http://zeus.dl.playstation.net/cdn/JP0761/PCSG00838_00/JP0761-PCSG00838_00-UTAWAREFUTATEMA2_bg_1_6ad633ba9aec3e787a9489ee91a9d4d4a9716743.pkg	KO5ifR1dQ+d7BRiYmxlCbbEwtgDZHxriGO4Y5OoGpENcfR2N8PmvO+KC7hRp/ZBbaiI35LIZlo/G+OAGABICE0cA	JP0761-PCSG00838_00-UTAWAREFUTATEMA2	3.5
PCSG00627	JP	MAKAISENKI DISGAEA5 theme	http://zeus.dl.playstation.net/cdn/JP0404/PCSG00627_00/JP0404-PCSG00627_00-CUSTOM000PSV0001_bg_1_ecfd32fb1aee5f1720e9f6d5b2d680b7b128102e.pkg	KO5ifR1dQ+d7BQBtNoHaYmZkDrLfOTQ4xN8XqDkgOAxkJz7/8fJ+XS1p4cigJLgu+nUq34vRGB/cAABy6xJg	JP0404-PCSG00627_00-CUSTOM000PSV0001	0
PCSB00296	EU	DOA Hot Summer Kasumi Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-KASUMITHEME00000_bg_1_869eb5f8ab6aed3b2a26595f0fb5577e194ec139.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs93YMDvX1DPFw9XUFW4rPf6W7fAssXvxWKZ08TdG93WHnaIwPbgAApeQUSAAA	EP4108-PCSB00296_00-KASUMITHEME00000	3.5
PCSB00296	EU	DOA Hot Summer Tina Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-TINATHEME0000000_bg_1_5808953cd1e35e05bcdfa460231959fddf9f6cf5.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHsD/H0cwzxcPV1hVqKz3+2fuHp3MemKJ6t1LE5vapt/2iMD24AAGAyE5AA	EP4108-PCSB00296_00-TINATHEME0000000	3.5
PCSB00296	EU	DOA Hot Summer Rachel Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-RACHELTHEME00000_bg_1_e0668e1994d220effefa53513cd9631d8bdfffbc.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHsD3J09nD1CfFw9XUFW4rPfwkxG05KPV2a9OSDwNN/bp8bR2N8cAMA0HUWOAAA	EP4108-PCSB00296_00-RACHELTHEME00000	3.5
PCSB00296	EU	DOA Hot Summer Nyotengu Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-NYOTENGUTHEME000_bg_1_6c3ddc6c8e0e09bb3296c50dee0d0904a1ad9232.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs94v0D3H1cw8N8XD1BdmFz39lMjyOmyqFzC5qutk8LZkXPBrjgxsAAIf/Ev4A	EP4108-PCSB00296_00-NYOTENGUTHEME000	3.5
PCSB00296	EU	DOA Hot Summer Momiji Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-MOMIJITHEME00000_bg_1_aaae5121c3879dbd3b366f87952378c38975b799.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs9/X39fTyDPFw9XUFW4rPf9siu5RVHrHrvUlp5FaZFHxxNMYHNwAA6uwTPwAA	EP4108-PCSB00296_00-MOMIJITHEME00000	3.5
PCSB00296	EU	DOA Hot Summer Marie Rose Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-MARIETHEME000000_bg_1_acfe0693566736f3846891502f7dee9286848eff.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs93UM8nQN8XD1dYVYis9/zRpW5++fNky8kjNDeYrFYo3RGB/cAAAIZBPt	EP4108-PCSB00296_00-MARIETHEME000000	3.5
PCSB00296	EU	DOA Hot Summer Mila Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-MILATHEME0000000_bg_1_a03a8b282f9cf317423ef51495ff7fc462ae96e0.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs9/X0cQzxcPV1hVqKz38br6z7v2LvtasilqF50Q2HzUdjfHADAJk4FXcA	EP4108-PCSB00296_00-MILATHEME0000000	3.5
PCSB00296	EU	DOA Hot Summer Lisa Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-LISATHEME0000000_bg_1_025e87056ea49f0e1ec0ceba8d3eed08c3e7caab.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs9/EMdgzxcPV1hVqKz3+6jqwPWtT5NuTvZNWV8jW8PhrjgxsAAJDdEdsA	EP4108-PCSB00296_00-LISATHEME0000000	3.5
PCSB00296	EU	DOA Hot Summer Leifang Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-LEIFANGTHEME0000_bg_1_ad99e83546a415f8985335c3209f64d3b95454b9.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs93H1dHP0cw/xcPUFWWWAz3/S81gCDbk7Iq/93zZBNHXV5dEYH9wAANCKE9AA	EP4108-PCSB00296_00-LEIFANGTHEME0000	3.5
PCSB00296	EU	DOA Hot Summer Hitomi Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-HITOMITHEME00000_bg_1_d496735bae6abe49cb3c813bb735e97b4dbb6caf.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs9/AM8ff1DPFw9XUFW4rPfxFH+04nvNZkiL+2Z1X+l/ZjozE+uAEAI1wVzAAA	EP4108-PCSB00296_00-HITOMITHEME00000	3.5
PCSB00296	EU	DOA Hot Summer Honoka Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-HONOKATHEME00000_bg_1_d7cf119108c87d95ff1976df0e13f81ae3599eb7.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs9/D38/d2DPFw9XUFW4rPf9Ul95OONvMePfBo24bFQgcPjsb44AYAngwWFgAA	EP4108-PCSB00296_00-HONOKATHEME00000	3.5
PCSB00296	EU	DOA Hot Summer Kokoro Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-KOKOROTHEME00000_bg_1_820c065a78661007815a7843c4af7865cd919e6c.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs9/b39g/yD/Fw9XUFW4rPf1OTjF1323vynp+o8Ln1q07naIwPbgAALpcUAwAA	EP4108-PCSB00296_00-KOKOROTHEME00000	3.5
PCSB00296	EU	DOA Hot Summer Helena Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-HELENATHEME00000_bg_1_0eb9f32cd7800aeae8c550db4bc598ef7694572f.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHs93D1cfVzDPFw9XUFW4rPf118/09P+nP5RrZGh0FcEGP0aIwPbgAA5QAUbAAA	EP4108-PCSB00296_00-HELENATHEME00000	3.5
PCSB00296	EU	DOA Hot Summer Christie Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-CHRISTIETHEME000_bg_1_2f71578533de6be3c8d0c93844e746798c456522.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHsd/YI8gwO8XQN8XD1BdmFz38/ph1VyuXgK94xed8krctTXozG+OAGAE8SFUcA	EP4108-PCSB00296_00-CHRISTIETHEME000	3.5
PCSB00296	EU	DOA Hot Summer Ayane Theme	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00296_00/EP4108-PCSB00296_00-AYANETHEME000000_bg_1_d5ae024280367b57419aa33b34abd435885371a8.pkg	KO5ifR1dQ+e7BpgYGlhAVRtZmoHtj3T0cw3xcPV1hViK13++RS9Or+H98GlpTprS2fzJozE+uAEA5rgVEAAA	EP4108-PCSB00296_00-AYANETHEME000000	3.5
PCSB01030	EU	Gilgamesh Original Theme	http://zeus.dl.playstation.net/cdn/EP4492/PCSB01030_00/EP4492-PCSB01030_00-PSVTHEMECHARA116_bg_1_eb8153002d078d809c405d51b2b2d7c7f400c5ae.pkg	KO5ifR1dQ+e7BpiYWBpBVBsCXQKyPyA4LMTD1dfV2cMxyNHQ0Ayf/26eiMp51HH4yJFrBsu3OG9aMBrjgxsAAO5bFtgA	EP4492-PCSB01030_00-PSVTHEMECHARA116	3.5
